"","Entity","Year","Daily_Sales_per_Adult","Percent_of_GDP"
"2151","Lithuania",2005,3.299999952,NA
"2152","Lithuania",2006,5.699999809,NA
"2153","Lithuania",2007,6.300000191,NA
"2154","Lithuania",2008,5.900000095,NA
"2155","Lithuania",2009,5.099999905,NA
"2156","Lithuania",2010,4.199999809,2.44
"2157","Lithuania",2011,3.799999952,NA
"2158","Lithuania",2012,3.5,2.21
"2159","Lithuania",2013,3.900000095,NA
"2160","Lithuania",2014,4,2.18
"2161","Lithuania",2016,NA,2.29
"2162","Lithuania",2018,NA,2.32
"2163","Lithuania",2020,NA,2.39
"2164","Luxembourg",2010,NA,0.46
"2165","Luxembourg",2012,NA,0.55
"2166","Luxembourg",2014,NA,0.55
"2167","Luxembourg",2016,NA,0.55
"2168","Luxembourg",2018,NA,0.53
"2169","Luxembourg",2020,NA,0.56
"2170","Madagascar",2010,NA,20.28
"2171","Madagascar",2012,NA,17.59
"2172","Madagascar",2014,NA,23.4
"2173","Madagascar",2016,NA,26.44
"2174","Madagascar",2018,NA,22.7
"2175","Madagascar",2020,NA,21.37
"2176","Malawi",2012,NA,55.38
"2177","Malawi",2014,NA,54.8
"2178","Malawi",2020,NA,17.67
"2179","Malaysia",2010,NA,3.43
"2180","Malaysia",2012,NA,3
"2181","Malaysia",2014,NA,3.28
"2182","Malaysia",2016,NA,4.3
"2183","Malaysia",2018,NA,3.8
"2184","Malaysia",2020,NA,4.08
"2185","Maldives",2010,NA,1.84
"2186","Maldives",2012,NA,2.76
"2187","Maldives",2014,NA,2.29
"2188","Maldives",2016,NA,2.47
"2189","Maldives",2018,NA,3.03
"2190","Maldives",2020,NA,5.21
"2191","Mali",2010,NA,19.33
"2192","Mali",2012,NA,17.13
"2193","Mali",2014,NA,16.26
"2194","Mali",2016,NA,16.8
"2195","Mali",2018,NA,15.74
"2196","Mali",2020,NA,15.5
"2197","Malta",2010,NA,2.43
"2198","Malta",2012,NA,2.38
"2199","Malta",2014,NA,2.36
"2200","Malta",2016,NA,2.27
"2201","Malta",2018,NA,2.09
"2202","Malta",2020,NA,2.21
"2203","Marshall Islands",2010,NA,8.97
"2204","Marshall Islands",2012,NA,10.21
"2205","Marshall Islands",2014,NA,6.23
"2206","Marshall Islands",2016,NA,6.75
"2207","Marshall Islands",2018,NA,6.16
"2208","Marshall Islands",2020,NA,6.14
"2209","Mauritania",2010,NA,8.46
"2210","Mauritania",2012,NA,6.92
"2211","Mauritania",2014,NA,9.07
"2212","Mauritania",2016,NA,5.05
"2213","Mauritania",2018,NA,6.31
"2214","Mauritania",2020,NA,5.82
"2215","Mauritius",2010,NA,3.05
"2216","Mauritius",2012,NA,3.76
"2217","Mauritius",2014,NA,4.02
"2218","Mauritius",2016,NA,3.78
"2219","Mauritius",2018,NA,3.81
"2220","Mauritius",2020,NA,4.28
"2221","Mexico",2010,NA,2.56
"2222","Mexico",2012,NA,2.97
"2223","Mexico",2014,NA,3.1
"2224","Mexico",2016,NA,2.9
"2225","Mexico",2018,NA,2.68
"2226","Mexico",2020,NA,3.75
"2227","Micronesia (country)",2010,NA,5.2
"2228","Micronesia (country)",2012,NA,6.25
"2229","Micronesia (country)",2014,NA,6.78
"2230","Micronesia (country)",2016,NA,7.69
"2231","Micronesia (country)",2018,NA,8.91
"2232","Micronesia (country)",2020,NA,9.73
"2233","Moldova",1988,8.5,NA
"2234","Moldova",1989,8.899999619,NA
"2235","Moldova",1990,6.599999905,NA
"2236","Moldova",1991,6.599999905,NA
"2237","Moldova",1992,6.5,NA
"2238","Moldova",1993,4.199999809,NA
"2239","Moldova",1994,4.099999905,NA
"2240","Moldova",1995,4.099999905,NA
"2241","Moldova",1996,4.099999905,NA
"2242","Moldova",1997,4.900000095,NA
"2243","Moldova",1998,4.699999809,NA
"2244","Moldova",1999,4.699999809,NA
"2245","Moldova",2010,NA,3
"2246","Moldova",2012,NA,3.54
"2247","Moldova",2014,NA,3.22
"2248","Moldova",2016,NA,3.51
"2249","Moldova",2018,NA,4.02
"2250","Moldova",2020,NA,4.24
"2251","Monaco",2010,NA,0.49
"2252","Mongolia",2010,NA,2.26
"2253","Mongolia",2012,NA,1.37
"2254","Mongolia",2014,NA,2.16
"2255","Mongolia",2016,NA,2.22
"2256","Mongolia",2018,NA,2
"2257","Mongolia",2020,NA,2.01
"2258","Montenegro",2010,NA,1.29
"2259","Montenegro",2012,NA,1.95
"2260","Montenegro",2014,NA,2.34
"2261","Montenegro",2016,NA,2.68
"2262","Montenegro",2018,NA,3.34
"2263","Montenegro",2020,NA,3.31
"2264","Morocco",2010,NA,7.18
"2265","Morocco",2012,NA,6.81
"2266","Morocco",2014,NA,7.12
"2267","Morocco",2016,NA,6.98
"2268","Morocco",2018,NA,6.52
"2269","Morocco",2020,NA,7.08
"2270","Mozambique",2010,NA,12.92
"2271","Mozambique",2012,NA,13.87
"2272","Mozambique",2014,NA,14.7
"2273","Mozambique",2016,NA,13.37
"2274","Mozambique",2018,NA,16.94
"2275","Mozambique",2020,NA,19.22
"2276","Myanmar",2010,NA,8.56
"2277","Myanmar",2012,NA,6.65
"2278","Myanmar",2014,NA,5.35
"2279","Myanmar",2016,NA,5.91
"2280","Myanmar",2018,NA,4.52
"2281","Myanmar",2020,NA,5.84
"2282","Namibia",2010,NA,6.8
"2283","Namibia",2012,NA,5.95
"2284","Namibia",2014,NA,6.63
"2285","Namibia",2016,NA,6.47
"2286","Namibia",2018,NA,6.73
"2287","Namibia",2020,NA,8.66
"2288","Nauru",2010,NA,9.2
"2289","Nauru",2016,NA,10.44
"2290","Nauru",2018,NA,10.73
"2291","Nauru",2020,NA,13.63
"2292","Nepal",2010,NA,19.25
"2293","Nepal",2012,NA,16.79
"2294","Nepal",2014,NA,18.08
"2295","Nepal",2016,NA,21.78
"2296","Nepal",2018,NA,20.02
"2297","Nepal",2020,NA,21.9
"2298","Netherlands",1923,1.100000024,NA
"2299","Netherlands",1924,1.399999976,NA
"2300","Netherlands",1925,1.100000024,NA
"2301","Netherlands",1926,1.299999952,NA
"2302","Netherlands",1927,1.399999976,NA
"2303","Netherlands",1928,1.399999976,NA
"2304","Netherlands",1929,1.600000024,NA
"2305","Netherlands",1930,1.799999952,NA
"2306","Netherlands",1931,1.700000048,NA
"2307","Netherlands",1932,1.799999952,NA
"2308","Netherlands",1933,1.899999976,NA
"2309","Netherlands",1934,1.799999952,NA
"2310","Netherlands",1935,1.899999976,NA
"2311","Netherlands",1936,1.799999952,NA
"2312","Netherlands",1937,1.899999976,NA
"2313","Netherlands",1938,2.099999905,NA
"2314","Netherlands",1939,2.299999952,NA
"2315","Netherlands",1946,1.399999976,NA
"2316","Netherlands",1947,2.200000048,NA
"2317","Netherlands",1948,2.099999905,NA
"2318","Netherlands",1949,2.400000095,NA
"2319","Netherlands",1950,3.099999905,NA
"2320","Netherlands",1951,3.200000048,NA
"2321","Netherlands",1952,3.599999905,NA
"2322","Netherlands",1953,3.799999952,NA
"2323","Netherlands",1954,4.199999809,NA
"2324","Netherlands",1955,4.300000191,NA
"2325","Netherlands",1956,4.699999809,NA
"2326","Netherlands",1957,4.800000191,NA
"2327","Netherlands",1958,4.599999905,NA
"2328","Netherlands",1959,4.599999905,NA
"2329","Netherlands",1960,7.300000191,NA
"2330","Netherlands",1961,7.5,NA
"2331","Netherlands",1962,7.400000095,NA
"2332","Netherlands",1963,7.599999905,NA
"2333","Netherlands",1964,6.900000095,NA
"2334","Netherlands",1965,8.399999619,NA
"2335","Netherlands",1966,6.800000191,NA
"2336","Netherlands",1967,7.699999809,NA
"2337","Netherlands",1968,8.399999619,NA
"2338","Netherlands",1969,7.699999809,NA
"2339","Netherlands",1970,8.300000191,NA
"2340","Netherlands",1971,8.399999619,NA
"2341","Netherlands",1972,9.199999809,NA
"2342","Netherlands",1973,9.699999809,NA
"2343","Netherlands",1974,9.899999619,NA
"2344","Netherlands",1975,9.899999619,NA
"2345","Netherlands",1976,9.600000381,NA
"2346","Netherlands",1977,10.80000019,NA
"2347","Netherlands",1978,9.699999809,NA
"2348","Netherlands",1979,10.39999962,NA
"2349","Netherlands",1980,9.199999809,NA
"2350","Netherlands",1981,8.800000191,NA
"2351","Netherlands",1982,9.100000381,NA
"2352","Netherlands",1983,9.800000191,NA
"2353","Netherlands",1984,8,NA
"2354","Netherlands",1985,8,NA
"2355","Netherlands",1986,7.900000095,NA
"2356","Netherlands",1987,7.599999905,NA
"2357","Netherlands",1988,7.5,NA
"2358","Netherlands",1989,7.5,NA
"2359","Netherlands",1990,7.599999905,NA
"2360","Netherlands",1991,8,NA
"2361","Netherlands",1992,7.300000191,NA
"2362","Netherlands",1993,6.599999905,NA
"2363","Netherlands",1994,6.800000191,NA
"2364","Netherlands",1995,6.800000191,NA
"2365","Netherlands",1996,6.199999809,NA
"2366","Netherlands",1997,6.5,NA
"2367","Netherlands",1998,6.599999905,NA
"2368","Netherlands",1999,6.400000095,NA
"2369","Netherlands",2000,6.400000095,NA
"2370","Netherlands",2001,6,NA
"2371","Netherlands",2002,6.300000191,NA
"2372","Netherlands",2003,6.199999809,NA
"2373","Netherlands",2004,5.599999905,NA
"2374","Netherlands",2005,5.099999905,NA
"2375","Netherlands",2006,5.099999905,NA
"2376","Netherlands",2007,5.300000191,NA
"2377","Netherlands",2008,5.099999905,NA
"2378","Netherlands",2009,4.599999905,NA
"2379","Netherlands",2010,4.5,1.31
"2380","Netherlands",2011,1.5,NA
"2381","Netherlands",2012,1.5,1.46
"2382","Netherlands",2014,NA,1.58
"2383","Netherlands",2016,NA,1.59
"2384","Netherlands",2018,NA,1.55
"2385","Netherlands",2020,NA,1.78
"2386","New Zealand",1920,1.600000024,NA
"2387","New Zealand",1921,1.200000048,NA
"2388","New Zealand",1922,1.299999952,NA
"2389","New Zealand",1923,1.5,NA
"2390","New Zealand",1924,1.600000024,NA
"2391","New Zealand",1925,1.799999952,NA
"2392","New Zealand",1926,1.799999952,NA
"2393","New Zealand",1927,1.799999952,NA
"2394","New Zealand",1928,1.799999952,NA
"2395","New Zealand",1929,1.899999976,NA
"2396","New Zealand",1930,1.600000024,NA
"2397","New Zealand",1931,1.200000048,NA
"2398","New Zealand",1932,1,NA
"2399","New Zealand",1933,1,NA
"2400","New Zealand",1934,1.100000024,NA
"2401","New Zealand",1935,1.399999976,NA
"2402","New Zealand",1936,1.700000048,NA
"2403","New Zealand",1937,1.899999976,NA
"2404","New Zealand",1938,2.099999905,NA
"2405","New Zealand",1939,2.099999905,NA
"2406","New Zealand",1940,1.899999976,NA
"2407","New Zealand",1941,2,NA
"2408","New Zealand",1942,2.299999952,NA
"2409","New Zealand",1943,2.299999952,NA
"2410","New Zealand",1944,2.5,NA
"2411","New Zealand",1945,2.599999905,NA
"2412","New Zealand",1946,3.400000095,NA
"2413","New Zealand",1947,4.300000191,NA
"2414","New Zealand",1948,3.400000095,NA
"2415","New Zealand",1949,3.400000095,NA
"2416","New Zealand",1950,7.599999905,NA
"2417","New Zealand",1951,8,NA
"2418","New Zealand",1952,7.699999809,NA
"2419","New Zealand",1953,7.699999809,NA
"2420","New Zealand",1954,8,NA
"2421","New Zealand",1955,8.199999809,NA
"2422","New Zealand",1956,7.699999809,NA
"2423","New Zealand",1957,8.100000381,NA
"2424","New Zealand",1958,7.5,NA
"2425","New Zealand",1959,7.300000191,NA
"2426","New Zealand",1960,8.199999809,NA
"2427","New Zealand",1961,8.199999809,NA
"2428","New Zealand",1962,8.100000381,NA
"2429","New Zealand",1963,8.399999619,NA
"2430","New Zealand",1964,8.199999809,NA
"2431","New Zealand",1965,8.100000381,NA
"2432","New Zealand",1966,8.600000381,NA
"2433","New Zealand",1967,8.300000191,NA
"2434","New Zealand",1968,8.199999809,NA
"2435","New Zealand",1969,8.199999809,NA
"2436","New Zealand",1970,8.300000191,NA
"2437","New Zealand",1971,8.199999809,NA
"2438","New Zealand",1972,8.300000191,NA
"2439","New Zealand",1973,8.300000191,NA
"2440","New Zealand",1974,8.300000191,NA
"2441","New Zealand",1975,8.600000381,NA
"2442","New Zealand",1976,8.399999619,NA
"2443","New Zealand",1977,8.5,NA
"2444","New Zealand",1978,8.300000191,NA
"2445","New Zealand",1979,7.900000095,NA
"2446","New Zealand",1980,7.699999809,NA
"2447","New Zealand",1981,7.800000191,NA
"2448","New Zealand",1982,7.599999905,NA
"2449","New Zealand",1983,7.5,NA
"2450","New Zealand",1984,7.5,NA
"2451","New Zealand",1985,6.699999809,NA
"2452","New Zealand",1986,6.199999809,NA
"2453","New Zealand",1987,6.199999809,NA
"2454","New Zealand",1988,6.300000191,NA
"2455","New Zealand",1989,5.099999905,NA
"2456","New Zealand",1990,5.300000191,NA
"2457","New Zealand",1991,4.699999809,NA
"2458","New Zealand",1992,4.199999809,NA
"2459","New Zealand",1993,4.199999809,NA
"2460","New Zealand",1994,4,NA
"2461","New Zealand",1995,4,NA
"2462","New Zealand",1996,4.199999809,NA
"2463","New Zealand",1997,4.099999905,NA
"2464","New Zealand",1998,4,NA
"2465","New Zealand",1999,3.799999952,NA
"2466","New Zealand",2000,3.900000095,NA
"2467","New Zealand",2001,3.400000095,NA
"2468","New Zealand",2002,3.5,NA
"2469","New Zealand",2003,3.099999905,NA
"2470","New Zealand",2004,3.099999905,NA
"2471","New Zealand",2005,3.299999952,NA
"2472","New Zealand",2006,3.200000048,NA
"2473","New Zealand",2007,3.200000048,NA
"2474","New Zealand",2008,3.299999952,NA
"2475","New Zealand",2009,3.099999905,NA
"2476","New Zealand",2010,NA,2.16
"2477","New Zealand",2012,NA,2.96
"2478","New Zealand",2014,NA,3.19
"2479","New Zealand",2016,NA,3.8
"2480","New Zealand",2018,NA,3.89
"2481","New Zealand",2020,NA,4.98
"2482","Nicaragua",2010,NA,8.69
"2483","Nicaragua",2012,NA,6.85
"2484","Nicaragua",2014,NA,7.84
"2485","Nicaragua",2016,NA,8.32
"2486","Nicaragua",2018,NA,7.05
"2487","Nicaragua",2020,NA,19.46
"2488","Niger",2010,NA,16.95
"2489","Niger",2012,NA,14.79
"2490","Niger",2014,NA,17.94
"2491","Niger",2016,NA,16.94
"2492","Niger",2018,NA,15.73
"2493","Niger",2020,NA,15.55
"2494","Nigeria",2010,NA,5.71
"2495","Nigeria",2012,NA,4.61
"2496","Nigeria",2014,NA,4.31
"2497","Nigeria",2016,NA,3.99
"2498","Nigeria",2018,NA,3.34
"2499","Nigeria",2020,NA,5.31
"2500","North Macedonia",2010,NA,2.48
"2501","North Macedonia",2012,NA,2.42
"2502","North Macedonia",2014,NA,2.35
"2503","North Macedonia",2016,NA,2.31
"2504","North Macedonia",2018,NA,2.49
"2505","North Macedonia",2020,NA,2.93
"2506","Norway",1927,0.699999988,NA
"2507","Norway",1928,0.699999988,NA
"2508","Norway",1929,0.800000012,NA
"2509","Norway",1930,0.800000012,NA
"2510","Norway",1931,0.699999988,NA
"2511","Norway",1932,0.800000012,NA
"2512","Norway",1933,0.800000012,NA
"2513","Norway",1934,0.800000012,NA
"2514","Norway",1935,0.800000012,NA
"2515","Norway",1936,0.899999976,NA
"2516","Norway",1937,1.100000024,NA
"2517","Norway",1938,1.100000024,NA
"2518","Norway",1939,1.200000048,NA
"2519","Norway",1940,1.200000048,NA
"2520","Norway",1941,0.899999976,NA
"2521","Norway",1942,0.699999988,NA
"2522","Norway",1943,0.699999988,NA
"2523","Norway",1944,0.400000006,NA
"2524","Norway",1945,0.600000024,NA
"2525","Norway",1946,1.899999976,NA
"2526","Norway",1947,2,NA
"2527","Norway",1948,2,NA
"2528","Norway",1949,2.299999952,NA
"2529","Norway",1950,2.099999905,NA
"2530","Norway",1951,2.099999905,NA
"2531","Norway",1952,2.299999952,NA
"2532","Norway",1953,2.200000048,NA
"2533","Norway",1954,2.400000095,NA
"2534","Norway",1955,2.400000095,NA
"2535","Norway",1956,2.299999952,NA
"2536","Norway",1957,2.5,NA
"2537","Norway",1958,2.5,NA
"2538","Norway",1959,2.599999905,NA
"2539","Norway",1960,2.700000048,NA
"2540","Norway",1961,3.5,NA
"2541","Norway",1962,3.799999952,NA
"2542","Norway",1963,3.900000095,NA
"2543","Norway",1964,3.5,NA
"2544","Norway",1965,4.099999905,NA
"2545","Norway",1966,4.300000191,NA
"2546","Norway",1967,4.400000095,NA
"2547","Norway",1968,4.699999809,NA
"2548","Norway",1969,5.099999905,NA
"2549","Norway",1970,4.800000191,NA
"2550","Norway",1971,4.699999809,NA
"2551","Norway",1972,5.199999809,NA
"2552","Norway",1973,5,NA
"2553","Norway",1974,5.5,NA
"2554","Norway",1975,5.5,NA
"2555","Norway",1976,5.199999809,NA
"2556","Norway",1977,5.300000191,NA
"2557","Norway",1978,5.099999905,NA
"2558","Norway",1979,5.300000191,NA
"2559","Norway",1980,5.599999905,NA
"2560","Norway",1981,5.5,NA
"2561","Norway",1982,5.199999809,NA
"2562","Norway",1983,5.400000095,NA
"2563","Norway",1984,5.300000191,NA
"2564","Norway",1985,5.400000095,NA
"2565","Norway",1986,5.5,NA
"2566","Norway",1987,5.599999905,NA
"2567","Norway",1988,5.400000095,NA
"2568","Norway",1989,5.400000095,NA
"2569","Norway",1990,5.400000095,NA
"2570","Norway",1991,5.5,NA
"2571","Norway",1992,5.199999809,NA
"2572","Norway",1993,5.300000191,NA
"2573","Norway",1994,5,NA
"2574","Norway",1995,5,NA
"2575","Norway",1996,5.199999809,NA
"2576","Norway",1997,4.900000095,NA
"2577","Norway",1998,5.400000095,NA
"2578","Norway",1999,5.199999809,NA
"2579","Norway",2000,4.900000095,NA
"2580","Norway",2001,4.699999809,NA
"2581","Norway",2002,4.5,NA
"2582","Norway",2003,4.5,NA
"2583","Norway",2004,4.400000095,NA
"2584","Norway",2005,3.799999952,NA
"2585","Norway",2006,4.199999809,NA
"2586","Norway",2007,3.400000095,NA
"2587","Norway",2008,4,NA
"2588","Norway",2009,3.900000095,NA
"2589","Norway",2010,3.5,1.53
"2590","Norway",2011,3.200000048,NA
"2591","Norway",2012,NA,1.49
"2592","Norway",2014,NA,1.61
"2593","Norway",2016,NA,1.84
"2594","Norway",2018,NA,1.78
"2595","Norway",2020,NA,2.02
"2596","Oman",2010,NA,0.85
"2597","Oman",2012,NA,1.01
"2598","Oman",2014,NA,1.07
"2599","Oman",2016,NA,1.59
"2600","Oman",2018,NA,1.63
"2601","Oman",2020,NA,3.97
"2602","Pakistan",2010,NA,3.25
"2603","Pakistan",2012,NA,2.95
"2604","Pakistan",2014,NA,3.48
"2605","Pakistan",2016,NA,4.46
"2606","Pakistan",2018,NA,2.79
"2607","Pakistan",2020,NA,4
"2608","Palau",2010,NA,3.48
"2609","Palau",2012,NA,2.91
"2610","Palau",2014,NA,3.74
"2611","Palau",2016,NA,4.07
"2612","Palau",2018,NA,4.21
"2613","Palau",2020,NA,4.92
"2614","Palestine",2010,NA,16.67
"2615","Palestine",2012,NA,16.17
"2616","Palestine",2014,NA,19.49
"2617","Palestine",2016,NA,17.23
"2618","Palestine",2018,NA,18.25
"2619","Palestine",2020,NA,21.84
"2620","Panama",2010,NA,4.04
"2621","Panama",2012,NA,3.49
"2622","Panama",2014,NA,3.33
"2623","Panama",2016,NA,2.96
"2624","Panama",2018,NA,2.87
"2625","Panama",2020,NA,2.84
"2626","Papua New Guinea",2012,NA,25.05
"2627","Papua New Guinea",2014,NA,21.72
"2628","Papua New Guinea",2016,NA,26.85
"2629","Papua New Guinea",2018,NA,19.79
"2630","Papua New Guinea",2020,NA,21.6
"2631","Paraguay",2010,NA,0.63
"2632","Paraguay",2012,NA,0.66
"2633","Paraguay",2014,NA,0.56
"2634","Paraguay",2016,NA,0.67
"2635","Paraguay",2018,NA,0.61
"2636","Paraguay",2020,NA,0.67
"2637","Peru",2010,NA,3.15
"2638","Peru",2012,NA,3.08
"2639","Peru",2014,NA,3.33
"2640","Peru",2016,NA,5.04
"2641","Peru",2018,NA,6.95
"2642","Peru",2020,NA,5.96
"2643","Philippines",2010,NA,1.38
"2644","Philippines",2012,NA,1.31
"2645","Philippines",2014,NA,2.01
"2646","Philippines",2016,NA,2.74
"2647","Philippines",2018,NA,3.34
"2648","Philippines",2020,NA,5.95
"2649","Poland",1922,0.699999988,NA
"2650","Poland",1923,0.600000024,NA
"2651","Poland",1924,0.699999988,NA
"2652","Poland",1925,0.899999976,NA
"2653","Poland",1926,0.800000012,NA
"2654","Poland",1927,0.899999976,NA
"2655","Poland",1928,1.100000024,NA
"2656","Poland",1929,1.100000024,NA
"2657","Poland",1930,1.100000024,NA
"2658","Poland",1931,1,NA
"2659","Poland",1932,1,NA
"2660","Poland",1933,0.899999976,NA
"2661","Poland",1934,0.800000012,NA
"2662","Poland",1935,0.699999988,NA
"2663","Poland",1937,0.899999976,NA
"2664","Poland",1949,3.299999952,NA
"2665","Poland",1953,4.599999905,NA
"2666","Poland",1957,6.099999905,NA
"2667","Poland",1960,6.199999809,NA
"2668","Poland",1961,6.900000095,NA
"2669","Poland",1962,7.199999809,NA
"2670","Poland",1963,7.099999905,NA
"2671","Poland",1964,6.099999905,NA
"2672","Poland",1965,6.699999809,NA
"2673","Poland",1966,7.400000095,NA
"2674","Poland",1967,7.099999905,NA
"2675","Poland",1968,7.599999905,NA
"2676","Poland",1969,8,NA
"2677","Poland",1970,8,NA
"2678","Poland",1971,7.699999809,NA
"2679","Poland",1972,9.100000381,NA
"2680","Poland",1973,8.300000191,NA
"2681","Poland",1974,8.699999809,NA
"2682","Poland",1975,8.800000191,NA
"2683","Poland",1976,9.399999619,NA
"2684","Poland",1977,9.399999619,NA
"2685","Poland",1978,9.399999619,NA
"2686","Poland",1979,9.5,NA
"2687","Poland",1980,9.600000381,NA
